timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,,
1.76336E+12,8,/roller/roller-services/tagdata/weblog/user1/-460,200,OK,User1 2-66,text,TRUE,,236,530,100,200,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=finance,8,0,0,,,,,,
1.76336E+12,7,/roller/roller-ui/jquery-ui-1.11.0/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png-503,200,OK,User1 2-19,bin,TRUE,,6052,544,100,200,http://172.26.129.146:8080/roller/roller-ui/jquery-ui-1.11.0/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png,7,0,0,,,,,,
1.76336E+12,50,/roller/roller-ui/authoring/members.rol-497,200,OK,User1 2-46,text,TRUE,,6284,1046,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,26,0,0,,,,,,
1.76336E+12,26,/roller/roller-ui/authoring/members.rol-497-0,302,Found,User1 2-46,,TRUE,,170,534,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/members.rol?weblog=46,26,0,0,,,,,,
1.76336E+12,23,/roller/roller-ui/authoring/members.rol-497-1,200,OK,User1 2-46,text,TRUE,,6114,512,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,23,0,0,,,,,,
1.76336E+12,13,/roller/roller-ui/authoring/userdata-743,200,OK,User2 3-23,text,TRUE,,6284,819,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,,,
1.76336E+12,2,/roller/roller-ui/authoring/userdata-743-0,302,Found,User2 3-23,,TRUE,,170,419,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/userdata?length=50,2,0,0,,,,,,
1.76336E+12,11,/roller/roller-ui/authoring/userdata-743-1,200,OK,User2 3-23,text,TRUE,,6114,400,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,,
1.76336E+12,25,/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png-484,200,OK,User1 2-8,text,TRUE,,6303,1057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76336E+12,4,/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png-484-0,302,Found,User1 2-8,,TRUE,,189,549,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png,4,0,0,,,,,,
1.76336E+12,21,/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png-484-1,200,OK,User1 2-8,text,TRUE,,6114,508,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,21,0,8,,,,,,
1.76336E+12,1561,/roller/roller-services/tagdata/weblog/test1/-698,200,OK,User2 3-90,text,TRUE,,257,532,100,200,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/test1/?format=json&prefix=religious,1561,0,0,,,,,,
1.76336E+12,13,/roller/roller-ui/authoring/previewresource/user1/css/bootstrap.css-479,200,OK,User1 2-95,text,TRUE,,6284,948,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,,,
1.76336E+12,2,/roller/roller-ui/authoring/previewresource/user1/css/bootstrap.css-479-0,302,Found,User1 2-95,,TRUE,,170,494,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/previewresource/user1/css/bootstrap.css,2,0,0,,,,,,
1.76336E+12,10,/roller/roller-ui/authoring/previewresource/user1/css/bootstrap.css-479-1,200,OK,User1 2-95,text,TRUE,,6114,454,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,,
1.76336E+12,42,/roller/roller-ui/authoring/templates.rol-504,200,OK,User1 2-23,text,TRUE,,6284,1068,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,31,0,0,,,,,,
1.76336E+12,31,/roller/roller-ui/authoring/templates.rol-504-0,302,Found,User1 2-23,,TRUE,,170,546,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/templates.rol?weblog=23,31,0,0,,,,,,
1.76336E+12,11,/roller/roller-ui/authoring/templates.rol-504-1,200,OK,User1 2-23,text,TRUE,,6114,522,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,,
1.76336E+12,123,/roller/roller-ui/authoring/stylesheetEdit.rol-502,200,OK,User1 2-12,text,TRUE,,6284,1063,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,113,0,0,,,,,,
1.76336E+12,113,/roller/roller-ui/authoring/stylesheetEdit.rol-502-0,302,Found,User1 2-12,,TRUE,,170,546,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/stylesheetEdit.rol?weblog=12,113,0,0,,,,,,
1.76336E+12,10,/roller/roller-ui/authoring/stylesheetEdit.rol-502-1,200,OK,User1 2-12,text,TRUE,,6114,517,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,,
1.76336E+12,160,/roller/roller-ui/menu.rol-728,200,OK,User2 3-83,text,TRUE,,6284,983,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,,,
1.76336E+12,2,/roller/roller-ui/menu.rol-728-0,302,Found,User2 3-83,,TRUE,,170,491,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,2,0,0,,,,,,
1.76336E+12,158,/roller/roller-ui/menu.rol-728-1,200,OK,User2 3-83,text,TRUE,,6114,492,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,157,0,0,,,,,,
1.76336E+12,14,/roller/roller-ui/admin/commonPingTargets.rol-738,200,OK,User2 3-41,text,TRUE,,6284,1070,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,,,
1.76336E+12,2,/roller/roller-ui/admin/commonPingTargets.rol-738-0,302,Found,User2 3-41,,TRUE,,170,548,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/commonPingTargets.rol?weblog=,2,0,0,,,,,,
1.76336E+12,12,/roller/roller-ui/admin/commonPingTargets.rol-738-1,200,OK,User2 3-41,text,TRUE,,6114,522,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,,
1.76336E+12,263,/roller/roller-ui/authoring/entryEdit.rol-477,200,OK,User1 2-68,text,TRUE,,6303,1073,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,,
1.76336E+12,13,/roller/roller-ui/authoring/entryEdit.rol-477-0,302,Found,User1 2-68,,TRUE,,189,571,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol?weblog=68&bean.id=b9a5c868-b556-4b82-9306-509f55021168,13,0,0,,,,,,
1.76336E+12,250,/roller/roller-ui/authoring/entryEdit.rol-477-1,200,OK,User1 2-68,text,TRUE,,6114,502,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,246,0,4,,,,,,
1.76336E+12,262,/roller/roller-ui/authoring/weblogConfig.rol-495,200,OK,User1 2-73,text,TRUE,,6303,1061,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,0,,,,,,
1.76336E+12,15,/roller/roller-ui/authoring/weblogConfig.rol-495-0,302,Found,User1 2-73,,TRUE,,189,544,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/weblogConfig.rol?weblog=73,15,0,0,,,,,,
1.76336E+12,247,/roller/roller-ui/authoring/weblogConfig.rol-495-1,200,OK,User1 2-73,text,TRUE,,6114,517,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,246,0,3,,,,,,
1.76336E+12,346,/roller/roller-ui/authoring/pings.rol-498,200,OK,User1 2-71,text,TRUE,,6284,1050,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76336E+12,8,/roller/roller-ui/authoring/pings.rol-498-0,302,Found,User1 2-71,,TRUE,,170,535,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/pings.rol?weblog=71,8,0,0,,,,,,
1.76336E+12,338,/roller/roller-ui/authoring/pings.rol-498-1,200,OK,User1 2-71,text,TRUE,,6114,515,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,338,0,0,,,,,,
1.76336E+12,1464,/roller/roller-ui/authoring/templates.rol-504,200,OK,User1 2-40,text,TRUE,,6284,1068,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,1050,0,1014,,,,,,
1.76336E+12,1050,/roller/roller-ui/authoring/templates.rol-504-0,302,Found,User1 2-40,,TRUE,,170,546,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/templates.rol?weblog=40,1050,0,1014,,,,,,
1.76336E+12,414,/roller/roller-ui/authoring/templates.rol-504-1,200,OK,User1 2-40,text,TRUE,,6114,522,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,30,0,0,,,,,,
1.76336E+12,69,/roller/images/add.png-739,200,OK,User2 3-41,bin,TRUE,,1073,487,100,200,http://172.26.129.146:8080/roller/images/add.png,69,0,0,,,,,,
1.76336E+12,69,/roller/roller-ui/jquery-ui-1.11.0/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png-503,200,OK,User1 2-12,bin,TRUE,,6052,544,100,200,http://172.26.129.146:8080/roller/roller-ui/jquery-ui-1.11.0/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png,68,0,0,,,,,,
1.76336E+12,647,/roller/roller-ui/authoring/bookmarks.rol-707,200,OK,User2 3-63,text,TRUE,,6284,1064,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,239,0,0,,,,,,
1.76336E+12,239,/roller/roller-ui/authoring/bookmarks.rol-707-0,302,Found,User2 3-63,,TRUE,,170,546,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/bookmarks.rol?weblog=test63,239,0,0,,,,,,
1.76336E+12,408,/roller/roller-ui/authoring/bookmarks.rol-707-1,200,OK,User2 3-63,text,TRUE,,6114,518,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,408,0,0,,,,,,
1.76336E+12,385,/roller/roller-ui/admin/createUser.rol-747,200,OK,User2 3-33,text,TRUE,,6284,1027,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76336E+12,306,/roller/roller-ui/authoring/entries.rol-553,200,OK,User1 2-2,text,TRUE,,6303,1029,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76336E+12,8,/roller/roller-ui/admin/createUser.rol-747-0,302,Found,User2 3-33,,TRUE,,170,519,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/createUser.rol,8,0,0,,,,,,
1.76336E+12,377,/roller/roller-ui/admin/createUser.rol-747-1,200,OK,User2 3-33,text,TRUE,,6114,508,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,377,0,0,,,,,,
1.76336E+12,7,/roller/roller-ui/authoring/entries.rol-553-0,302,Found,User1 2-2,,TRUE,,189,525,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=2,7,0,0,,,,,,
1.76336E+12,299,/roller/roller-ui/authoring/entries.rol-553-1,200,OK,User1 2-2,text,TRUE,,6114,504,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,298,0,3,,,,,,
1.76336E+12,277,/roller/roller-ui/admin/commonPingTargets.rol-738,200,OK,User2 3-37,text,TRUE,,6284,1070,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,,
1.76336E+12,12,/roller/roller-ui/admin/commonPingTargets.rol-738-0,302,Found,User2 3-37,,TRUE,,170,548,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/commonPingTargets.rol?weblog=,12,0,0,,,,,,
1.76336E+12,265,/roller/roller-ui/admin/commonPingTargets.rol-738-1,200,OK,User2 3-37,text,TRUE,,6114,522,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,265,0,0,,,,,,
1.76336E+12,580,/roller/roller-ui/authoring/entries.rol-473,200,OK,User1 2-79,text,TRUE,,6284,1409,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,164,0,0,,,,,,
1.76336E+12,164,/roller/roller-ui/authoring/entries.rol-473-0,302,Found,User1 2-79,,TRUE,,170,811,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol,164,0,0,,,,,,
1.76336E+12,416,/roller/roller-ui/authoring/entries.rol-473-1,200,OK,User1 2-79,text,TRUE,,6114,598,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,416,0,0,,,,,,
1.76336E+12,4,/roller/images/add.png-739,200,OK,User2 3-37,bin,TRUE,,1073,487,100,200,http://172.26.129.146:8080/roller/images/add.png,4,0,0,,,,,,
1.76336E+12,655,/roller/roller-ui/authoring/entryAdd.rol-697,200,OK,User2 3-65,text,TRUE,,6284,1051,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,234,0,0,,,,,,
1.76336E+12,234,/roller/roller-ui/authoring/entryAdd.rol-697-0,302,Found,User2 3-65,,TRUE,,170,539,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test65,234,0,0,,,,,,
1.76336E+12,420,/roller/roller-ui/authoring/entryAdd.rol-697-1,200,OK,User2 3-65,text,TRUE,,6114,512,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,420,0,0,,,,,,
1.76336E+12,423,/roller/roller-ui/authoring/entries.rol-704,200,OK,User2 3-28,text,TRUE,,6284,1170,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,28,0,0,,,,,,
1.76336E+12,28,/roller/roller-ui/authoring/entries.rol-704-0,302,Found,User2 3-28,,TRUE,,170,598,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=test28,28,0,0,,,,,,
1.76336E+12,395,/roller/roller-ui/authoring/entries.rol-704-1,200,OK,User2 3-28,text,TRUE,,6114,572,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,395,0,0,,,,,,
1.76336E+12,300,/roller/roller-ui/authoring/categoryEdit!save.rol-696,200,OK,User2 3-98,text,TRUE,,6303,1379,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,0,,,,,,
1.76336E+12,14,/roller/roller-ui/authoring/categoryEdit!save.rol-696-0,302,Found,User2 3-98,,TRUE,,189,777,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/categoryEdit!save.rol,14,0,0,,,,,,
1.76336E+12,286,/roller/roller-ui/authoring/categoryEdit!save.rol-696-1,200,OK,User2 3-98,text,TRUE,,6114,602,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,285,0,7,,,,,,
1.76336E+12,11,/roller/roller-services/tagdata/weblog/test1/-698,200,OK,User2 3-65,text,TRUE,,238,532,100,200,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/test1/?format=json&prefix=religious,11,0,0,,,,,,
1.76336E+12,239,/roller/roller-ui/authoring/comments.rol-705,200,OK,User2 3-69,text,TRUE,,6284,1057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,,,
1.76336E+12,2,/roller/roller-ui/authoring/comments.rol-705-0,302,Found,User2 3-69,,TRUE,,170,542,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/comments.rol?weblog=test69,2,0,0,,,,,,
1.76336E+12,237,/roller/roller-ui/authoring/comments.rol-705-1,200,OK,User2 3-69,text,TRUE,,6114,515,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,237,0,0,,,,,,
1.76336E+12,20,/roller/roller-ui/authoring/templates.rol-504,200,OK,User1 2-12,text,TRUE,,6322,1068,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76336E+12,5,/roller/roller-ui/authoring/templates.rol-504-0,302,Found,User1 2-12,,TRUE,,189,546,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/templates.rol?weblog=12,5,0,0,,,,,,
1.76336E+12,15,/roller/roller-ui/authoring/templates.rol-504-1,200,OK,User1 2-12,text,TRUE,,6133,522,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,4,,,,,,
1.76336E+12,60,/roller/roller-ui/authoring/weblogConfig!save.rol-496,200,OK,User1 2-73,text,TRUE,,6284,2057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,36,0,0,,,,,,
1.76336E+12,36,/roller/roller-ui/authoring/weblogConfig!save.rol-496-0,302,Found,User1 2-73,,TRUE,,170,1454,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/weblogConfig!save.rol,36,0,0,,,,,,
1.76336E+12,24,/roller/roller-ui/authoring/weblogConfig!save.rol-496-1,200,OK,User1 2-73,text,TRUE,,6114,603,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,24,0,0,,,,,,
1.76336E+12,151,/roller/roller-ui/authoring/weblogConfig!save.rol-496,200,OK,User1 2-42,text,TRUE,,6284,2057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76336E+12,8,/roller/roller-ui/authoring/weblogConfig!save.rol-496-0,302,Found,User1 2-42,,TRUE,,170,1454,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/weblogConfig!save.rol,8,0,0,,,,,,
1.76336E+12,143,/roller/roller-ui/authoring/weblogConfig!save.rol-496-1,200,OK,User1 2-42,text,TRUE,,6114,603,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,143,0,0,,,,,,
1.76336E+12,19,/roller/roller-ui/authoring/entries.rol-474,200,OK,User1 2-79,text,TRUE,,6322,1382,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76336E+12,3,/roller/roller-ui/authoring/entries.rol-474-0,302,Found,User1 2-79,,TRUE,,189,797,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol,3,0,0,,,,,,
1.76336E+12,16,/roller/roller-ui/authoring/entries.rol-474-1,200,OK,User1 2-79,text,TRUE,,6133,585,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,3,,,,,,
1.76336E+12,125,/roller/roller-ui/authoring/templates.rol-504,200,OK,User1 2-39,text,TRUE,,6284,1068,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,20,0,0,,,,,,
1.76336E+12,20,/roller/roller-ui/authoring/templates.rol-504-0,302,Found,User1 2-39,,TRUE,,170,546,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/templates.rol?weblog=39,20,0,0,,,,,,
1.76336E+12,105,/roller/roller-ui/authoring/templates.rol-504-1,200,OK,User1 2-39,text,TRUE,,6114,522,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,105,0,0,,,,,,
1.76336E+12,127,/roller/roller-ui/authoring/preview/user1/page/custom.css-482,200,OK,User1 2-87,text,TRUE,,6284,938,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,22,0,0,,,,,,
1.76336E+12,22,/roller/roller-ui/authoring/preview/user1/page/custom.css-482-0,302,Found,User1 2-87,,TRUE,,170,484,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/preview/user1/page/custom.css,22,0,0,,,,,,
1.76336E+12,105,/roller/roller-ui/authoring/preview/user1/page/custom.css-482-1,200,OK,User1 2-87,text,TRUE,,6114,454,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,105,0,0,,,,,,
1.76336E+12,167,/roller/roller-ui/authoring/previewresource/user1/js/jquery.js-485,200,OK,User1 2-77,text,TRUE,,6284,883,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,61,0,0,,,,,,
1.76336E+12,175,/roller/roller-ui/authoring/entries.rol-534,200,OK,User1 2-15,text,TRUE,,6284,1054,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76336E+12,3,/roller/roller-ui/authoring/entries.rol-534-0,302,Found,User1 2-15,,TRUE,,170,538,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=15,3,0,0,,,,,,
1.76336E+12,61,/roller/roller-ui/authoring/previewresource/user1/js/jquery.js-485-0,302,Found,User1 2-77,,TRUE,,170,459,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/previewresource/user1/js/jquery.js,61,0,0,,,,,,
1.76336E+12,172,/roller/roller-ui/authoring/entries.rol-534-1,200,OK,User1 2-15,text,TRUE,,6114,516,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,172,0,0,,,,,,
1.76336E+12,106,/roller/roller-ui/authoring/previewresource/user1/js/jquery.js-485-1,200,OK,User1 2-77,text,TRUE,,6114,424,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,105,0,0,,,,,,
1.76336E+12,123,/roller/roller-ui/authoring/previewresource/user1/js/bootstrap.js-486,200,OK,User1 2-30,text,TRUE,,6303,886,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,108,0,0,,,,,,
1.76336E+12,108,/roller/roller-ui/authoring/previewresource/user1/js/bootstrap.js-486-0,302,Found,User1 2-30,,TRUE,,170,462,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/previewresource/user1/js/bootstrap.js,108,0,0,,,,,,
1.76336E+12,15,/roller/roller-ui/authoring/previewresource/user1/js/bootstrap.js-486-1,200,OK,User1 2-30,text,TRUE,,6133,424,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,0,,,,,,
1.76336E+12,220,/roller/roller-ui/admin/modifyUser.rol-736,200,OK,User2 3-2,text,TRUE,,6284,1668,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,24,0,0,,,,,,
1.76336E+12,24,/roller/roller-ui/admin/modifyUser.rol-736-0,302,Found,User2 3-2,,TRUE,,170,1038,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/modifyUser.rol,24,0,0,,,,,,
1.76336E+12,196,/roller/roller-ui/admin/modifyUser.rol-736-1,200,OK,User2 3-2,text,TRUE,,6114,630,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,196,0,0,,,,,,
1.76336E+12,123,/roller/roller-ui/admin/createUser.rol-748,200,OK,User2 3-12,text,TRUE,,6303,1538,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76336E+12,5,/roller/roller-ui/admin/createUser.rol-748-0,302,Found,User2 3-12,,TRUE,,189,954,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/createUser.rol,5,0,0,,,,,,
1.76336E+12,118,/roller/roller-ui/admin/createUser.rol-748-1,200,OK,User2 3-12,text,TRUE,,6114,584,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,118,0,7,,,,,,
1.76336E+12,219,/roller/roller-ui/authoring/entries.rol-725,200,OK,User2 3-15,text,TRUE,,6303,1060,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,211,0,0,,,,,,
1.76336E+12,211,/roller/roller-ui/authoring/entries.rol-725-0,302,Found,User2 3-15,,TRUE,,170,543,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=admin1,211,0,0,,,,,,
1.76336E+12,8,/roller/roller-ui/authoring/entries.rol-725-1,200,OK,User2 3-15,text,TRUE,,6133,517,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76336E+12,17,/roller/roller-ui/authoring/entryAdd.rol-697,200,OK,User2 3-98,text,TRUE,,6303,1051,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,,
1.76336E+12,10,/roller/roller-ui/authoring/entryAdd.rol-697-0,302,Found,User2 3-98,,TRUE,,170,539,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test98,10,0,0,,,,,,
1.76336E+12,7,/roller/roller-ui/authoring/entryAdd.rol-697-1,200,OK,User2 3-98,text,TRUE,,6133,512,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76336E+12,218,/roller/-511,200,OK,User1 2-9,text,TRUE,,6552,497,100,200,http://172.26.129.146:8080/roller/,217,0,0,,,,,,
1.76336E+12,218,/roller/roller-ui/authoring/entryAdd.rol-697,200,OK,User2 3-53,text,TRUE,,6284,1051,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,81,0,0,,,,,,
1.76336E+12,81,/roller/roller-ui/authoring/entryAdd.rol-697-0,302,Found,User2 3-53,,TRUE,,170,539,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test53,81,0,0,,,,,,
1.76336E+12,137,/roller/roller-ui/authoring/entryAdd.rol-697-1,200,OK,User2 3-53,text,TRUE,,6114,512,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,137,0,0,,,,,,
1.76336E+12,127,/roller/images/page_white.png-506,200,OK,User1 2-25,bin,TRUE,,746,486,100,200,http://172.26.129.146:8080/roller/images/page_white.png,127,0,0,,,,,,
1.76336E+12,225,/roller/roller-ui/admin/globalConfig.rol-741,200,OK,User2 3-14,text,TRUE,,6303,1037,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,22,0,0,,,,,,
1.76336E+12,22,/roller/roller-ui/admin/globalConfig.rol-741-0,302,Found,User2 3-14,,TRUE,,170,529,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/globalConfig.rol?weblog=,22,0,0,,,,,,
1.76336E+12,203,/roller/roller-ui/admin/globalConfig.rol-741-1,200,OK,User2 3-14,text,TRUE,,6133,508,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,203,0,0,,,,,,
1.76336E+12,132,/roller/roller-ui/authoring/categories.rol-694,200,OK,User2 3-25,text,TRUE,,6303,1047,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76336E+12,5,/roller/roller-ui/authoring/categories.rol-694-0,302,Found,User2 3-25,,TRUE,,189,538,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/categories.rol?weblog=test25,5,0,0,,,,,,
1.76336E+12,127,/roller/roller-ui/authoring/categories.rol-694-1,200,OK,User2 3-25,text,TRUE,,6114,509,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,127,0,2,,,,,,
1.76336E+12,131,/roller/roller-ui/authoring/comments.rol-705,200,OK,User2 3-16,text,TRUE,,6303,1057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76336E+12,3,/roller/roller-ui/authoring/comments.rol-705-0,302,Found,User2 3-16,,TRUE,,189,542,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/comments.rol?weblog=test16,3,0,0,,,,,,
1.76336E+12,128,/roller/roller-ui/authoring/comments.rol-705-1,200,OK,User2 3-16,text,TRUE,,6114,515,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,128,0,3,,,,,,
1.76336E+12,136,/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png-483,200,OK,User1 2-80,text,TRUE,,6284,1064,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76336E+12,5,/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png-483-0,302,Found,User1 2-80,,TRUE,,170,556,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png,5,0,0,,,,,,
1.76336E+12,131,/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png-483-1,200,OK,User1 2-80,text,TRUE,,6114,508,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,131,0,0,,,,,,
1.76336E+12,190,/roller/roller-ui/authoring/bookmarks.rol-707,200,OK,User2 3-85,text,TRUE,,6303,1064,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,47,0,0,,,,,,
