timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,
1.76E+12,10,/roller/roller-ui/menu.rol-343,200,OK,User1 2-3,text,TRUE,,6284,1001,6,6,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76E+12,3,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-3,,TRUE,,170,500,6,6,http://172.26.129.146:8080/roller/roller-ui/menu.rol,3,0,0,,,,,
1.76E+12,7,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-3,text,TRUE,,6114,501,6,6,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,
1.76E+12,120,/roller/-353,200,OK,User1 2-2,text,TRUE,,6552,471,7,7,http://172.26.129.146:8080/roller/,120,0,0,,,,,
1.76E+12,102,/roller/-332,200,OK,User1 2-5,text,TRUE,,7249,356,7,7,http://172.26.129.146:8080/roller/,102,0,14,,,,,
1.76E+12,137,/roller/roller_j_security_check-338,200,OK,User1 2-4,text,TRUE,,6553,1221,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,82,0,0,,,,,
1.76E+12,82,/roller/roller_j_security_check-338-0,302,Found,User1 2-4,,TRUE,,259,637,7,7,http://172.26.129.146:8080/roller/roller_j_security_check,82,0,0,,,,,
1.76E+12,55,/roller/roller_j_security_check-338-1,200,OK,User1 2-4,text,TRUE,,6294,584,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,24,0,0,,,,,
1.76E+12,33,/roller/-357,200,OK,User1 2-2,text,TRUE,,6552,452,7,7,http://172.26.129.146:8080/roller/,33,0,0,,,,,
1.76E+12,43,/roller/-332,200,OK,User1 2-7,text,TRUE,,7249,356,7,7,http://172.26.129.146:8080/roller/,43,0,3,,,,,
1.76E+12,92,/roller/-332,200,OK,User1 2-6,text,TRUE,,7249,356,7,7,http://172.26.129.146:8080/roller/,92,0,2,,,,,
1.76E+12,100,/roller/-410,200,OK,User1 2-1,text,TRUE,,6552,489,7,7,http://172.26.129.146:8080/roller/,100,0,0,,,,,
1.76E+12,58,/roller/roller-ui/menu.rol-348,200,OK,User1 2-3,text,TRUE,,6284,979,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,
1.76E+12,4,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-3,,TRUE,,170,489,7,7,http://172.26.129.146:8080/roller/roller-ui/menu.rol,4,0,0,,,,,
1.76E+12,54,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-3,text,TRUE,,6114,490,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,54,0,0,,,,,
1.76E+12,38,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-5,text,TRUE,,6284,951,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,32,0,0,,,,,
1.76E+12,32,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-5,,TRUE,,170,480,8,8,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,32,0,0,,,,,
1.76E+12,5,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-5,text,TRUE,,6114,471,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,
1.76E+12,10,/roller/roller-ui/login.rol-340,200,OK,User1 2-4,text,TRUE,,6294,501,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,10,0,0,,,,,
1.76E+12,24,/roller/roller-ui/menu.rol-358,200,OK,User1 2-2,text,TRUE,,6284,941,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,0,,,,,
1.76E+12,15,/roller/roller-ui/menu.rol-358-0,302,Found,User1 2-2,,TRUE,,170,470,8,8,http://172.26.129.146:8080/roller/roller-ui/menu.rol,15,0,0,,,,,
1.76E+12,9,/roller/roller-ui/menu.rol-358-1,200,OK,User1 2-2,text,TRUE,,6114,471,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76E+12,26,/roller/-353,200,OK,User1 2-3,text,TRUE,,6552,471,8,8,http://172.26.129.146:8080/roller/,26,0,0,,,,,
1.76E+12,22,/roller/roller_j_security_check-338,200,OK,User1 2-5,text,TRUE,,6553,1221,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,14,0,0,,,,,
1.76E+12,14,/roller/roller_j_security_check-338-0,302,Found,User1 2-5,,TRUE,,259,637,8,8,http://172.26.129.146:8080/roller/roller_j_security_check,14,0,0,,,,,
1.76E+12,8,/roller/roller_j_security_check-338-1,200,OK,User1 2-5,text,TRUE,,6294,584,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,8,0,0,,,,,
1.76E+12,27,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-6,text,TRUE,,6284,951,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,21,0,0,,,,,
1.76E+12,21,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-6,,TRUE,,170,480,8,8,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,21,0,0,,,,,
1.76E+12,6,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-6,text,TRUE,,6114,471,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76E+12,20,/roller/roller-ui/menu.rol-343,200,OK,User1 2-4,text,TRUE,,6284,1001,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,
1.76E+12,11,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-4,,TRUE,,170,500,8,8,http://172.26.129.146:8080/roller/roller-ui/menu.rol,11,0,0,,,,,
1.76E+12,9,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-4,text,TRUE,,6114,501,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76E+12,26,/roller/-332,200,OK,User1 2-8,text,TRUE,,7249,356,8,8,http://172.26.129.146:8080/roller/,26,0,3,,,,,
1.76E+12,11,/roller/roller-ui/login.rol-340,200,OK,User1 2-5,text,TRUE,,6294,501,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,11,0,0,,,,,
1.76E+12,39,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-7,text,TRUE,,6284,951,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,20,0,0,,,,,
1.76E+12,20,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-7,,TRUE,,170,480,8,8,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,20,0,0,,,,,
1.76E+12,19,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-7,text,TRUE,,6114,471,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,19,0,0,,,,,
1.76E+12,10,/roller/roller-ui/menu.rol-348,200,OK,User1 2-4,text,TRUE,,6284,979,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76E+12,3,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-4,,TRUE,,170,489,8,8,http://172.26.129.146:8080/roller/roller-ui/menu.rol,3,0,0,,,,,
1.76E+12,7,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-4,text,TRUE,,6114,490,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,
1.76E+12,10,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-8,text,TRUE,,6284,951,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76E+12,3,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-8,,TRUE,,170,480,8,8,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,3,0,0,,,,,
1.76E+12,7,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-8,text,TRUE,,6114,471,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,
1.76E+12,19,/roller/roller-ui/login-redirect.rol-363,200,OK,User1 2-2,text,TRUE,,6284,989,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76E+12,6,/roller/roller-ui/login-redirect.rol-363-0,302,Found,User1 2-2,,TRUE,,170,499,8,8,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,6,0,0,,,,,
1.76E+12,13,/roller/roller-ui/login-redirect.rol-363-1,200,OK,User1 2-2,text,TRUE,,6114,490,8,8,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76E+12,19,/roller/-357,200,OK,User1 2-3,text,TRUE,,6552,452,8,8,http://172.26.129.146:8080/roller/,19,0,0,,,,,
1.76E+12,30,/roller/roller_j_security_check-338,200,OK,User1 2-6,text,TRUE,,6553,1221,9,9,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,5,0,0,,,,,
1.76E+12,5,/roller/roller_j_security_check-338-0,302,Found,User1 2-6,,TRUE,,259,637,9,9,http://172.26.129.146:8080/roller/roller_j_security_check,5,0,0,,,,,
1.76E+12,25,/roller/roller_j_security_check-338-1,200,OK,User1 2-6,text,TRUE,,6294,584,9,9,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,25,0,0,,,,,
1.76E+12,19,/roller/roller-ui/menu.rol-343,200,OK,User1 2-5,text,TRUE,,6284,1001,9,9,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,
1.76E+12,4,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-5,,TRUE,,170,500,9,9,http://172.26.129.146:8080/roller/roller-ui/menu.rol,4,0,0,,,,,
1.76E+12,15,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-5,text,TRUE,,6114,501,9,9,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,0,,,,,
1.76E+12,20,/roller/roller_j_security_check-338,200,OK,User1 2-7,text,TRUE,,6553,1221,9,10,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,4,0,0,,,,,
1.76E+12,4,/roller/roller_j_security_check-338-0,302,Found,User1 2-7,,TRUE,,259,637,9,10,http://172.26.129.146:8080/roller/roller_j_security_check,4,0,0,,,,,
1.76E+12,16,/roller/roller_j_security_check-338-1,200,OK,User1 2-7,text,TRUE,,6294,584,9,10,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,16,0,0,,,,,
1.76E+12,16,/roller/roller-ui/menu.rol-348,200,OK,User1 2-5,text,TRUE,,6284,979,9,10,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76E+12,6,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-5,,TRUE,,170,489,9,10,http://172.26.129.146:8080/roller/roller-ui/menu.rol,6,0,0,,,,,
1.76E+12,10,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-5,text,TRUE,,6114,490,9,10,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,
1.76E+12,36,/roller/-410,200,OK,User1 2-2,text,TRUE,,6552,489,9,10,http://172.26.129.146:8080/roller/,36,0,0,,,,,
1.76E+12,27,/roller/roller-ui/login.rol-340,200,OK,User1 2-7,text,TRUE,,6294,501,9,10,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,27,0,0,,,,,
1.76E+12,66,/roller/roller-ui/menu.rol-358,200,OK,User1 2-3,text,TRUE,,6284,941,9,10,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76E+12,13,/roller/roller-ui/menu.rol-358-0,302,Found,User1 2-3,,TRUE,,170,470,9,10,http://172.26.129.146:8080/roller/roller-ui/menu.rol,13,0,0,,,,,
1.76E+12,53,/roller/roller-ui/menu.rol-358-1,200,OK,User1 2-3,text,TRUE,,6114,471,9,10,http://172.26.129.146:8080/roller/roller-ui/login.rol,53,0,0,,,,,
1.76E+12,56,/roller/-332,200,OK,User1 2-9,text,TRUE,,7249,356,9,10,http://172.26.129.146:8080/roller/,56,0,3,,,,,
1.76E+12,71,/roller/-353,200,OK,User1 2-4,text,TRUE,,6552,471,9,10,http://172.26.129.146:8080/roller/,71,0,0,,,,,
1.76E+12,54,/roller/roller-ui/login.rol-340,200,OK,User1 2-6,text,TRUE,,6294,501,9,10,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,54,0,0,,,,,
1.76E+12,111,/roller/roller-ui/register.rol-411,200,OK,User1 2-1,text,TRUE,,56617,474,9,11,http://172.26.129.146:8080/roller/roller-ui/register.rol,39,0,0,,,,,
