timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,# of requests,,,,49189
1.76344E+12,45,/roller/roller-ui/authoring/entryEdit!firstSave.rol-463-0,302,Found,User1 2-79,,TRUE,,170,595,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit!firstSave.rol?weblog=79&bean.id=b9a5c868-b556-4b82-9306-509f55021168,45,0,0,,,,,,
1.76344E+12,47,/roller/roller-ui/authoring/entryEdit!firstSave.rol-463-1,200,OK,User1 2-79,text,TRUE,,6114,516,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,47,0,0,,,,,,
1.76344E+12,66,/roller/roller-ui/admin/modifyUser.rol-736,200,OK,User2 3-38,text,TRUE,,6284,1672,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,39,0,0,,,,,,
1.76344E+12,39,/roller/roller-ui/admin/modifyUser.rol-736-0,302,Found,User2 3-38,,TRUE,,170,1042,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/modifyUser.rol,39,0,0,,,,,,
1.76344E+12,27,/roller/roller-ui/admin/modifyUser.rol-736-1,200,OK,User2 3-38,text,TRUE,,6114,630,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,27,0,0,,,,,,
1.76344E+12,21,/roller/roller-ui/authoring/entryEdit!firstSave.rol-701,200,OK,User2 3-56,text,TRUE,,6284,1115,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,2,,,,,,
1.76344E+12,9,/roller/roller-ui/authoring/entryEdit!firstSave.rol-701-0,302,Found,User2 3-56,,TRUE,,170,599,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit!firstSave.rol?weblog=test56&bean.id=6724e2e8-2213-4040-aa1f-a2237a05a79d,9,0,2,,,,,,
1.76344E+12,12,/roller/roller-ui/authoring/entryEdit!firstSave.rol-701-1,200,OK,User2 3-56,text,TRUE,,6114,516,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,,
1.76344E+12,76,/roller/roller-ui/admin/userAdmin.rol-730,200,OK,User2 3-16,text,TRUE,,6303,1024,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,48,0,0,,,,,,
1.76344E+12,48,/roller/roller-ui/admin/userAdmin.rol-730-0,302,Found,User2 3-16,,TRUE,,170,521,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,48,0,0,,,,,,
1.76344E+12,28,/roller/roller-ui/admin/userAdmin.rol-730-1,200,OK,User2 3-16,text,TRUE,,6133,503,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,27,0,0,,,,,,
1.76344E+12,25,/roller/roller-ui/admin/globalConfig.rol-729,200,OK,User2 3-8,text,TRUE,,6284,991,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76344E+12,3,/roller/roller-ui/admin/globalConfig.rol-729-0,302,Found,User2 3-8,,TRUE,,170,502,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/globalConfig.rol,3,0,0,,,,,,
1.76344E+12,22,/roller/roller-ui/admin/globalConfig.rol-729-1,200,OK,User2 3-8,text,TRUE,,6114,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,21,0,0,,,,,,
1.76344E+12,31,/roller/-711,200,OK,User2 3-50,text,TRUE,,6552,502,100,200,http://172.26.129.146:8080/roller/,31,0,0,,,,,,
1.76344E+12,61,/roller/roller-ui/authoring/weblogConfig!save.rol-496,200,OK,User1 2-85,text,TRUE,,6284,2057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,29,0,0,,,,,,
1.76344E+12,29,/roller/roller-ui/authoring/weblogConfig!save.rol-496-0,302,Found,User1 2-85,,TRUE,,170,1454,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/weblogConfig!save.rol,29,0,0,,,,,,
1.76344E+12,32,/roller/roller-ui/authoring/weblogConfig!save.rol-496-1,200,OK,User1 2-85,text,TRUE,,6114,603,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,32,0,0,,,,,,
1.76344E+12,27,/roller/roller-services/tagdata/weblog/test1/-698,200,OK,User2 3-93,text,TRUE,,238,532,100,200,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/test1/?format=json&prefix=religious,27,0,0,,,,,,
1.76344E+12,17,/roller/roller-ui/menu.rol-728,200,OK,User2 3-78,text,TRUE,,6284,983,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/menu.rol-728-0,302,Found,User2 3-78,,TRUE,,170,491,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,6,0,0,,,,,,
1.76344E+12,11,/roller/roller-ui/menu.rol-728-1,200,OK,User2 3-78,text,TRUE,,6114,492,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,,
1.76344E+12,67,/roller/roller-ui/authoring/themeEdit.rol-500,200,OK,User1 2-46,text,TRUE,,6284,1062,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,34,0,0,,,,,,
1.76344E+12,34,/roller/roller-ui/authoring/themeEdit.rol-500-0,302,Found,User1 2-46,,TRUE,,170,543,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/themeEdit.rol?weblog=46,34,0,0,,,,,,
1.76344E+12,33,/roller/roller-ui/authoring/themeEdit.rol-500-1,200,OK,User1 2-46,text,TRUE,,6114,519,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,33,0,0,,,,,,
1.76344E+12,90,/roller/roller-ui/admin/userAdmin.rol-742,200,OK,User2 3-4,text,TRUE,,6303,1040,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,60,0,0,,,,,,
1.76344E+12,60,/roller/roller-ui/admin/userAdmin.rol-742-0,302,Found,User2 3-4,,TRUE,,189,529,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/userAdmin.rol?weblog=,60,0,0,,,,,,
1.76344E+12,30,/roller/roller-ui/admin/userAdmin.rol-742-1,200,OK,User2 3-4,text,TRUE,,6114,511,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,30,0,5,,,,,,
1.76344E+12,14,/roller/roller-ui/authoring/entryAdd.rol-697,200,OK,User2 3-74,text,TRUE,,6284,1051,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/entryAdd.rol-697-0,302,Found,User2 3-74,,TRUE,,170,539,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test74,6,0,0,,,,,,
1.76344E+12,21,/roller/roller-ui/authoring/members.rol-497,200,OK,User1 2-48,text,TRUE,,6303,1046,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/authoring/entryAdd.rol-697-1,200,OK,User2 3-74,text,TRUE,,6114,512,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/authoring/members.rol-497-0,302,Found,User1 2-48,,TRUE,,189,534,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/members.rol?weblog=48,8,0,0,,,,,,
1.76344E+12,13,/roller/roller-ui/authoring/members.rol-497-1,200,OK,User1 2-48,text,TRUE,,6114,512,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,5,,,,,,
1.76344E+12,16,/roller/roller-ui/authoring/comments!update.rol-690,200,OK,User2 3-13,text,TRUE,,6284,1588,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76344E+12,7,/roller/roller-ui/authoring/comments!update.rol-690-0,302,Found,User2 3-13,,TRUE,,170,989,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/comments!update.rol,7,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/authoring/comments!update.rol-690-1,200,OK,User2 3-13,text,TRUE,,6114,599,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,,
1.76344E+12,18,/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png-483,200,OK,User1 2-50,text,TRUE,,6284,1064,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png-483-0,302,Found,User1 2-50,,TRUE,,170,556,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png,6,0,0,,,,,,
1.76344E+12,12,/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png-483-1,200,OK,User1 2-50,text,TRUE,,6114,508,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,,
1.76344E+12,9,/roller/images/page_white.png-506,200,OK,User1 2-8,bin,TRUE,,727,486,100,200,http://172.26.129.146:8080/roller/images/page_white.png,9,0,0,,,,,,
1.76344E+12,23,/roller/roller-ui/authoring/weblogConfig.rol-495,200,OK,User1 2-19,text,TRUE,,6284,1061,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,,
1.76344E+12,10,/roller/roller-ui/authoring/weblogConfig.rol-495-0,302,Found,User1 2-19,,TRUE,,170,544,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/weblogConfig.rol?weblog=19,10,0,0,,,,,,
1.76344E+12,13,/roller/roller-ui/authoring/weblogConfig.rol-495-1,200,OK,User1 2-19,text,TRUE,,6114,517,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,,
1.76344E+12,37,/roller/roller-ui/authoring/templates.rol-504,200,OK,User1 2-4,text,TRUE,,6303,1067,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/templates.rol-504-0,302,Found,User1 2-4,,TRUE,,189,545,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/templates.rol?weblog=4,6,0,0,,,,,,
1.76344E+12,31,/roller/roller-ui/authoring/templates.rol-504-1,200,OK,User1 2-4,text,TRUE,,6114,522,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,31,0,3,,,,,,
1.76344E+12,14,/roller/roller-ui/authoring/entries.rol-473,200,OK,User1 2-97,text,TRUE,,6284,1409,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/entries.rol-473-0,302,Found,User1 2-97,,TRUE,,170,811,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol,6,0,0,,,,,,
1.76344E+12,7,/roller/roller-ui/authoring/entries.rol-473-1,200,OK,User1 2-97,text,TRUE,,6114,598,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/authoring/pings.rol-498,200,OK,User1 2-48,text,TRUE,,6284,1050,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/authoring/pings.rol-498-0,302,Found,User1 2-48,,TRUE,,170,535,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/pings.rol?weblog=48,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/authoring/pings.rol-498-1,200,OK,User1 2-48,text,TRUE,,6114,515,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,22,/roller/roller-ui/authoring/entryEdit!firstSave.rol-469,200,OK,User1 2-62,text,TRUE,,6284,1111,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/authoring/entryEdit!firstSave.rol-469-0,302,Found,User1 2-62,,TRUE,,170,595,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit!firstSave.rol?weblog=62&bean.id=86112680-2d8d-4ffc-975d-33b6fcda1274,9,0,0,,,,,,
1.76344E+12,13,/roller/roller-ui/authoring/entryEdit!firstSave.rol-469-1,200,OK,User1 2-62,text,TRUE,,6114,516,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,,
1.76344E+12,32,/roller/roller-ui/admin/globalConfig.rol-729,200,OK,User2 3-73,text,TRUE,,6284,991,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/admin/globalConfig.rol-729-0,302,Found,User2 3-73,,TRUE,,170,502,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/globalConfig.rol,9,0,0,,,,,,
1.76344E+12,23,/roller/roller-ui/admin/globalConfig.rol-729-1,200,OK,User2 3-73,text,TRUE,,6114,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,23,0,0,,,,,,
1.76344E+12,18,/roller/roller-ui/authoring/comments.rol-705,200,OK,User2 3-67,text,TRUE,,6303,1057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,,
1.76344E+12,11,/roller/roller-ui/authoring/comments.rol-705-0,302,Found,User2 3-67,,TRUE,,170,542,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/comments.rol?weblog=test67,11,0,0,,,,,,
1.76344E+12,7,/roller/roller-ui/authoring/comments.rol-705-1,200,OK,User2 3-67,text,TRUE,,6133,515,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76344E+12,12,/roller/roller-services/tagdata/weblog/test1/-698,200,OK,User2 3-74,text,TRUE,,238,532,100,200,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/test1/?format=json&prefix=religious,12,0,0,,,,,,
1.76344E+12,13,/roller/roller-ui/authoring/userdata-743,200,OK,User2 3-4,text,TRUE,,6284,819,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/authoring/userdata-743-0,302,Found,User2 3-4,,TRUE,,170,419,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/userdata?length=50,4,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/authoring/userdata-743-1,200,OK,User2 3-4,text,TRUE,,6114,400,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,,
1.76344E+12,225,/roller/roller-ui/authoring/comments!query.rol-693,200,OK,User2 3-43,text,TRUE,,6284,1349,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,218,0,0,,,,,,
1.76344E+12,218,/roller/roller-ui/authoring/comments!query.rol-693-0,302,Found,User2 3-43,,TRUE,,170,757,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/comments!query.rol,218,0,0,,,,,,
1.76344E+12,7,/roller/roller-ui/authoring/comments!query.rol-693-1,200,OK,User2 3-43,text,TRUE,,6114,592,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,14,/roller/roller-ui/authoring/weblogConfig.rol-507,200,OK,User1 2-8,text,TRUE,,6303,1042,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76344E+12,5,/roller/roller-ui/authoring/weblogConfig.rol-507-0,302,Found,User1 2-8,,TRUE,,189,534,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/weblogConfig.rol?weblog=8,5,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/authoring/weblogConfig.rol-507-1,200,OK,User1 2-8,text,TRUE,,6114,508,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,3,,,,,,
1.76344E+12,285,/roller/images/add.png-739,200,OK,User2 3-53,bin,TRUE,,1073,487,100,200,http://172.26.129.146:8080/roller/images/add.png,285,0,0,,,,,,
1.76344E+12,17,/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png-484,200,OK,User1 2-50,text,TRUE,,6303,1057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png-484-0,302,Found,User1 2-50,,TRUE,,170,549,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png,4,0,0,,,,,,
1.76344E+12,13,/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png-484-1,200,OK,User1 2-50,text,TRUE,,6133,508,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,,
1.76344E+12,146,/roller/-511,200,OK,User1 2-9,text,TRUE,,6552,497,100,200,http://172.26.129.146:8080/roller/,145,0,0,,,,,,
1.76344E+12,22,/roller/roller-ui/authoring/entryAdd.rol-699,200,OK,User2 3-93,text,TRUE,,6303,1746,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76344E+12,21,/roller/roller-ui/authoring/entryAdd.rol-722,200,OK,User2 3-51,text,TRUE,,6384,1007,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,4,,,,,,
1.76344E+12,5,/roller/roller-ui/authoring/entryAdd.rol-699-0,302,Found,User2 3-93,,TRUE,,170,1147,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol,5,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/authoring/entryAdd.rol-722-0,302,Found,User2 3-51,,TRUE,,270,517,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=admin1,9,0,4,,,,,,
1.76344E+12,12,/roller/roller-ui/authoring/entryAdd.rol-722-1,200,OK,User2 3-51,text,TRUE,,6114,490,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,4,,,,,,
1.76344E+12,17,/roller/roller-ui/authoring/entryAdd.rol-699-1,200,OK,User2 3-93,text,TRUE,,6133,599,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,0,,,,,,
1.76344E+12,275,/roller/CommentAuthenticatorServlet-666,200,OK,User2 3-83,text,TRUE,,320,414,100,200,http://172.26.129.146:8080/roller/CommentAuthenticatorServlet?weblog=test83,275,0,0,,,,,,
1.76344E+12,266,/roller/roller-ui/authoring/weblogConfig!save.rol-496,200,OK,User1 2-34,text,TRUE,,6303,2057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,260,0,0,,,,,,
1.76344E+12,260,/roller/roller-ui/authoring/weblogConfig!save.rol-496-0,302,Found,User1 2-34,,TRUE,,170,1454,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/weblogConfig!save.rol,260,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/weblogConfig!save.rol-496-1,200,OK,User1 2-34,text,TRUE,,6133,603,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,277,/roller/roller-ui/authoring/entryAdd.rol-699,200,OK,User2 3-100,text,TRUE,,6284,1749,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,271,0,9,,,,,,
1.76344E+12,271,/roller/roller-ui/authoring/entryAdd.rol-699-0,302,Found,User2 3-100,,TRUE,,170,1150,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol,271,0,9,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/entryAdd.rol-699-1,200,OK,User2 3-100,text,TRUE,,6114,599,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,25,/roller/roller-ui/authoring/templates!add.rol-505,200,OK,User1 2-4,text,TRUE,,6303,1322,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/templates!add.rol-505-0,302,Found,User1 2-4,,TRUE,,189,722,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/templates!add.rol,6,0,0,,,,,,
1.76344E+12,19,/roller/roller-ui/authoring/templates!add.rol-505-1,200,OK,User1 2-4,text,TRUE,,6114,600,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,19,0,10,,,,,,
1.76344E+12,11,/roller/roller-ui/authoring/themeEdit.rol-508,200,OK,User1 2-8,text,TRUE,,6284,1063,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76344E+12,3,/roller/roller-ui/authoring/themeEdit.rol-508-0,302,Found,User1 2-8,,TRUE,,170,543,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/themeEdit.rol?weblog=8,3,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/authoring/themeEdit.rol-508-1,200,OK,User1 2-8,text,TRUE,,6114,520,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,32,/roller/roller-ui/admin/globalConfig.rol-729,200,OK,User2 3-78,text,TRUE,,6284,991,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76344E+12,5,/roller/roller-ui/admin/globalConfig.rol-729-0,302,Found,User2 3-78,,TRUE,,170,502,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/globalConfig.rol,5,0,0,,,,,,
1.76344E+12,27,/roller/roller-ui/admin/globalConfig.rol-729-1,200,OK,User2 3-78,text,TRUE,,6114,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,27,0,0,,,,,,
1.76344E+12,272,/roller/roller-ui/authoring/entryAdd.rol-510,200,OK,User1 2-43,text,TRUE,,6303,1057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,264,0,0,,,,,,
1.76344E+12,264,/roller/roller-ui/authoring/entryAdd.rol-510-0,302,Found,User1 2-43,,TRUE,,170,540,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=43,264,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/authoring/entryAdd.rol-510-1,200,OK,User1 2-43,text,TRUE,,6133,517,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,12,/roller/roller-ui/admin/cacheInfo.rol-740,200,OK,User2 3-53,text,TRUE,,6284,1050,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,,
1.76344E+12,3,/roller/roller-ui/admin/cacheInfo.rol-740-0,302,Found,User2 3-53,,TRUE,,170,534,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/cacheInfo.rol?weblog=,3,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/admin/cacheInfo.rol-740-1,200,OK,User2 3-53,text,TRUE,,6114,516,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,,
1.76344E+12,30,/roller/roller-ui/admin/globalCommentManagement.rol-737,200,OK,User2 3-38,text,TRUE,,6303,1034,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76344E+12,8,/roller/roller-ui/admin/globalCommentManagement.rol-737-0,302,Found,User2 3-38,,TRUE,,170,533,100,200,http://172.26.129.146:8080/roller/roller-ui/admin/globalCommentManagement.rol?weblog=,8,0,0,,,,,,
1.76344E+12,22,/roller/roller-ui/admin/globalCommentManagement.rol-737-1,200,OK,User2 3-38,text,TRUE,,6133,501,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,22,0,0,,,,,,
1.76344E+12,22,/roller/roller-ui/authoring/entryAdd.rol-699,200,OK,User2 3-74,text,TRUE,,6303,1746,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,,
1.76344E+12,9,/roller/roller-ui/authoring/entryAdd.rol-699-0,302,Found,User2 3-74,,TRUE,,189,1147,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol,9,0,0,,,,,,
1.76344E+12,13,/roller/roller-ui/authoring/entryAdd.rol-699-1,200,OK,User2 3-74,text,TRUE,,6114,599,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,3,,,,,,
1.76344E+12,26,/roller/roller-ui/authoring/maintenance.rol-499,200,OK,User1 2-48,text,TRUE,,6303,1052,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76344E+12,4,/roller/roller-ui/authoring/maintenance.rol-499-0,302,Found,User1 2-48,,TRUE,,189,539,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/maintenance.rol?weblog=48,4,0,0,,,,,,
1.76344E+12,22,/roller/roller-ui/authoring/maintenance.rol-499-1,200,OK,User1 2-48,text,TRUE,,6114,513,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,22,0,5,,,,,,
1.76344E+12,24,/roller/roller-ui/authoring/categories.rol-706,200,OK,User2 3-67,text,TRUE,,6284,1061,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,7,,,,,,
1.76344E+12,14,/roller/roller-ui/authoring/categories.rol-706-0,302,Found,User2 3-67,,TRUE,,170,545,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/categories.rol?weblog=test67,14,0,7,,,,,,
1.76344E+12,10,/roller/roller-ui/authoring/categories.rol-706-1,200,OK,User2 3-67,text,TRUE,,6114,516,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,,
1.76344E+12,298,/roller/roller-ui/authoring/entryAdd.rol-538,200,OK,User1 2-16,text,TRUE,,6284,1057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,,
1.76344E+12,28,/roller/roller-ui/authoring/entries.rol-474,200,OK,User1 2-97,text,TRUE,,6303,1382,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,,
1.76344E+12,11,/roller/roller-ui/authoring/entryAdd.rol-538-0,302,Found,User1 2-16,,TRUE,,170,540,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=16,11,0,0,,,,,,
1.76344E+12,11,/roller/roller-ui/authoring/entries.rol-474-0,302,Found,User1 2-97,,TRUE,,189,797,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol,11,0,0,,,,,,
1.76344E+12,287,/roller/roller-ui/authoring/entryAdd.rol-538-1,200,OK,User1 2-16,text,TRUE,,6114,517,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,75,0,0,,,,,,
1.76344E+12,17,/roller/roller-ui/authoring/entries.rol-474-1,200,OK,User1 2-97,text,TRUE,,6114,585,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,5,,,,,,
1.76344E+12,280,/roller/roller-ui/authoring/mediaFileView.rol-708,200,OK,User2 3-17,text,TRUE,,6284,1066,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,274,0,0,,,,,,
1.76344E+12,274,/roller/roller-ui/authoring/mediaFileView.rol-708-0,302,Found,User2 3-17,,TRUE,,170,549,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/mediaFileView.rol?weblog=test17,274,0,0,,,,,,
1.76344E+12,6,/roller/roller-ui/authoring/mediaFileView.rol-708-1,200,OK,User2 3-17,text,TRUE,,6114,517,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76344E+12,417,/roller/roller-ui/logout.rol-512,200,OK,User1 2-35,text,TRUE,,6926,924,100,200,http://172.26.129.146:8080/roller/,210,0,0,,,,,,
1.76344E+12,210,/roller/roller-ui/logout.rol-512-0,302,Found,User1 2-35,text,TRUE,,293,472,100,200,http://172.26.129.146:8080/roller/roller-ui/logout.rol,210,0,0,,,,,,
1.76344E+12,30,/roller/roller-ui/admin/userAdmin.rol-730,200,OK,User2 3-73,text,TRUE,,6303,1024,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,,
