timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,
1.76336E+12,314,/roller/roller-ui/login-redirect.rol-517,200,OK,User1 2-29,text,TRUE,,6183,951,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,
1.76336E+12,2,/roller/roller-ui/login-redirect.rol-517-0,302,Found,User1 2-29,,TRUE,,170,480,98,198,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,2,0,0,,,,
1.76336E+12,312,/roller/roller-ui/login-redirect.rol-517-1,200,OK,User1 2-29,text,TRUE,,6013,471,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,312,0,0,,,,
1.76336E+12,378,/roller/roller-ui/menu.rol-426,200,OK,User1 2-94,text,TRUE,,6183,1001,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,3,,,,
1.76336E+12,6,/roller/roller-ui/menu.rol-426-0,302,Found,User1 2-94,,TRUE,,170,500,98,198,http://172.26.129.146:8080/roller/roller-ui/menu.rol,6,0,3,,,,
1.76336E+12,372,/roller/roller-ui/menu.rol-426-1,200,OK,User1 2-94,text,TRUE,,6013,501,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,372,0,0,,,,
1.76336E+12,149,/roller/roller-ui/authoring/entryAdd.rol-697,200,OK,User2 3-54,text,TRUE,,6183,1051,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,229,/roller/roller-ui/authoring/entries.rol-534,200,OK,User1 2-47,text,TRUE,,6183,1054,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/authoring/entryAdd.rol-697-0,302,Found,User2 3-54,,TRUE,,170,539,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test54,3,0,0,,,,
1.76336E+12,146,/roller/roller-ui/authoring/entryAdd.rol-697-1,200,OK,User2 3-54,text,TRUE,,6013,512,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,146,0,0,,,,
1.76336E+12,3,/roller/roller-ui/authoring/entries.rol-534-0,302,Found,User1 2-47,,TRUE,,170,538,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=47,3,0,0,,,,
1.76336E+12,226,/roller/roller-ui/authoring/entries.rol-534-1,200,OK,User1 2-47,text,TRUE,,6013,516,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,226,0,0,,,,
1.76336E+12,351,/roller/roller-ui/menu.rol-426,200,OK,User1 2-67,text,TRUE,,6183,1001,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,3,,,,
1.76336E+12,5,/roller/roller-ui/menu.rol-426-0,302,Found,User1 2-67,,TRUE,,170,500,98,198,http://172.26.129.146:8080/roller/roller-ui/menu.rol,5,0,3,,,,
1.76336E+12,346,/roller/roller-ui/menu.rol-426-1,200,OK,User1 2-67,text,TRUE,,6013,501,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,346,0,0,,,,
1.76336E+12,403,/roller/roller-ui/createWeblog!save.rol-653,200,OK,User2 3-64,text,TRUE,,6183,1390,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,
1.76336E+12,5,/roller/roller-ui/createWeblog!save.rol-653-0,302,Found,User2 3-64,,TRUE,,170,810,100,198,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,5,0,0,,,,
1.76336E+12,398,/roller/roller-ui/createWeblog!save.rol-653-1,200,OK,User2 3-64,text,TRUE,,6013,580,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,398,0,0,,,,
1.76336E+12,299,/roller/roller-ui/authoring/themedata-652,200,OK,User2 3-61,text,TRUE,,6183,856,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/authoring/themedata-652-0,302,Found,User2 3-61,,TRUE,,170,433,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,3,0,0,,,,
1.76336E+12,296,/roller/roller-ui/authoring/themedata-652-1,200,OK,User2 3-61,text,TRUE,,6013,423,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,296,0,0,,,,
1.76336E+12,211,/roller/roller-ui/authoring/comments.rol-533,200,OK,User1 2-14,text,TRUE,,6183,1055,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,
1.76336E+12,4,/roller/roller-ui/authoring/comments.rol-533-0,302,Found,User1 2-14,,TRUE,,170,539,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/comments.rol?weblog=14,4,0,0,,,,
1.76336E+12,207,/roller/roller-ui/authoring/comments.rol-533-1,200,OK,User1 2-14,text,TRUE,,6013,516,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,207,0,0,,,,
1.76336E+12,212,/roller/roller-ui/authoring/comments!query.rol-691,200,OK,User2 3-72,text,TRUE,,6183,1355,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,
1.76336E+12,4,/roller/roller-ui/authoring/comments!query.rol-691-0,302,Found,User2 3-72,,TRUE,,170,762,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/comments!query.rol,4,0,0,,,,
1.76336E+12,208,/roller/roller-ui/authoring/comments!query.rol-691-1,200,OK,User2 3-72,text,TRUE,,6013,593,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,208,0,0,,,,
1.76336E+12,220,/roller/roller-ui/authoring/comments!query.rol-692,200,OK,User2 3-60,text,TRUE,,6183,1356,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,
1.76336E+12,5,/roller/roller-ui/authoring/comments!query.rol-692-0,302,Found,User2 3-60,,TRUE,,170,764,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/comments!query.rol,5,0,0,,,,
1.76336E+12,215,/roller/roller-ui/authoring/comments!query.rol-692-1,200,OK,User2 3-60,text,TRUE,,6013,592,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,215,0,0,,,,
1.76336E+12,36,/roller/roller-services/tagdata/weblog/test1/-698,200,OK,User2 3-54,text,TRUE,,238,532,100,198,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/test1/?format=json&prefix=religious,36,0,0,,,,
1.76336E+12,335,/roller/roller-ui/createWeblog.rol-429,200,OK,User1 2-79,text,TRUE,,6183,985,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/createWeblog.rol-429-0,302,Found,User1 2-79,,TRUE,,170,496,98,198,http://172.26.129.146:8080/roller/roller-ui/createWeblog.rol,3,0,0,,,,
1.76336E+12,332,/roller/roller-ui/createWeblog.rol-429-1,200,OK,User1 2-79,text,TRUE,,6013,489,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,332,0,0,,,,
1.76336E+12,182,/roller/roller-ui/authoring/themedata-501,200,OK,User1 2-46,text,TRUE,,6183,896,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,
1.76336E+12,4,/roller/roller-ui/authoring/themedata-501-0,302,Found,User1 2-46,,TRUE,,170,453,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,4,0,0,,,,
1.76336E+12,177,/roller/roller-ui/authoring/themedata-501-1,200,OK,User1 2-46,text,TRUE,,6013,443,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,177,0,0,,,,
1.76336E+12,342,/roller/roller-ui/login.rol-524,200,OK,User1 2-27,text,TRUE,,6193,501,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,342,0,2,,,,
1.76336E+12,183,/roller/roller-ui/authoring/entryAdd.rol-654,200,OK,User2 3-55,text,TRUE,,6183,1030,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,
1.76336E+12,4,/roller/roller-ui/authoring/entryAdd.rol-654-0,302,Found,User2 3-55,,TRUE,,170,528,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test1,4,0,0,,,,
1.76336E+12,179,/roller/roller-ui/authoring/entryAdd.rol-654-1,200,OK,User2 3-55,text,TRUE,,6013,502,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,179,0,0,,,,
1.76336E+12,217,/roller/roller-ui/authoring/comments!query.rol-691,200,OK,User2 3-42,text,TRUE,,6183,1355,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/authoring/comments!query.rol-691-0,302,Found,User2 3-42,,TRUE,,170,762,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/comments!query.rol,3,0,0,,,,
1.76336E+12,214,/roller/roller-ui/authoring/comments!query.rol-691-1,200,OK,User2 3-42,text,TRUE,,6013,593,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,214,0,0,,,,
1.76336E+12,484,/roller/roller-ui/menu.rol-440,200,OK,User1 2-11,text,TRUE,,6183,993,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,
1.76336E+12,2,/roller/roller-ui/menu.rol-440-0,302,Found,User1 2-11,,TRUE,,170,496,98,198,http://172.26.129.146:8080/roller/roller-ui/menu.rol,2,0,0,,,,
1.76336E+12,482,/roller/roller-ui/menu.rol-440-1,200,OK,User1 2-11,text,TRUE,,6013,497,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,482,0,0,,,,
1.76336E+12,174,/roller/roller-ui/authoring/entryAdd.rol-699,200,OK,User2 3-56,text,TRUE,,6183,1746,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,
1.76336E+12,4,/roller/roller-ui/authoring/entryAdd.rol-699-0,302,Found,User2 3-56,,TRUE,,170,1147,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol,4,0,0,,,,
1.76336E+12,169,/roller/roller-ui/authoring/entryAdd.rol-699-1,200,OK,User2 3-56,text,TRUE,,6013,599,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,169,0,0,,,,
1.76336E+12,315,/roller/roller-ui/authoring/themedata-652,200,OK,User2 3-65,text,TRUE,,6183,856,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,
1.76336E+12,8,/roller/roller-ui/authoring/themedata-652-0,302,Found,User2 3-65,,TRUE,,170,433,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,8,0,0,,,,
1.76336E+12,307,/roller/roller-ui/authoring/themedata-652-1,200,OK,User2 3-65,text,TRUE,,6013,423,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,307,0,0,,,,
1.76336E+12,3634,/roller/roller-ui/menu.rol-728,200,OK,User2 3-95,text,TRUE,,8731,491,100,198,http://172.26.129.146:8080/roller/roller-ui/menu.rol,3634,0,0,,,,
1.76336E+12,299,/roller/roller-ui/authoring/entryAdd.rol-451,200,OK,User1 2-81,text,TRUE,,6183,977,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,
1.76336E+12,4,/roller/roller-ui/authoring/entryAdd.rol-451-0,302,Found,User1 2-81,,TRUE,,170,500,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=81,4,0,0,,,,
1.76336E+12,294,/roller/roller-ui/authoring/entryAdd.rol-451-1,200,OK,User1 2-81,text,TRUE,,6013,477,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,294,0,0,,,,
1.76336E+12,124,/roller/roller-ui/createWeblog.rol-429,200,OK,User1 2-94,text,TRUE,,6183,985,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,
1.76336E+12,4,/roller/roller-ui/createWeblog.rol-429-0,302,Found,User1 2-94,,TRUE,,170,496,98,198,http://172.26.129.146:8080/roller/roller-ui/createWeblog.rol,4,0,0,,,,
1.76336E+12,120,/roller/roller-ui/createWeblog.rol-429-1,200,OK,User1 2-94,text,TRUE,,6013,489,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,120,0,0,,,,
1.76336E+12,337,/roller/roller-ui/menu.rol-426,200,OK,User1 2-77,text,TRUE,,6183,1001,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,3,,,,
1.76336E+12,6,/roller/roller-ui/menu.rol-426-0,302,Found,User1 2-77,,TRUE,,170,500,98,198,http://172.26.129.146:8080/roller/roller-ui/menu.rol,6,0,3,,,,
1.76336E+12,330,/roller/roller-ui/menu.rol-426-1,200,OK,User1 2-77,text,TRUE,,6013,501,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,330,0,0,,,,
1.76336E+12,413,/roller/roller-ui/profile.rol-727,200,OK,User2 3-16,text,TRUE,,52401,491,100,198,http://172.26.129.146:8080/roller/roller-ui/profile.rol,375,0,0,,,,
1.76336E+12,297,/roller/roller-ui/authoring/entryEdit.rol-540,200,OK,User1 2-25,text,TRUE,,6183,1099,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/authoring/entryEdit.rol-540-0,302,Found,User1 2-25,,TRUE,,170,584,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol?weblog=25&bean.id=86112680-2d8d-4ffc-975d-33b6fcda1274,3,0,0,,,,
1.76336E+12,294,/roller/roller-ui/authoring/entryEdit.rol-540-1,200,OK,User1 2-25,text,TRUE,,6013,515,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,294,0,0,,,,
1.76336E+12,324,/roller/-410,200,OK,User1 2-65,text,TRUE,,6451,489,98,198,http://172.26.129.146:8080/roller/,324,0,0,,,,
1.76336E+12,314,/roller/roller-ui/createWeblog!save.rol-653,200,OK,User2 3-59,text,TRUE,,6183,1390,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/createWeblog!save.rol-653-0,302,Found,User2 3-59,,TRUE,,170,810,100,198,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,3,0,0,,,,
1.76336E+12,311,/roller/roller-ui/createWeblog!save.rol-653-1,200,OK,User2 3-59,text,TRUE,,6013,580,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,311,0,0,,,,
1.76336E+12,1254,/roller/roller-ui/authoring/userdata-731,200,OK,User2 3-48,,TRUE,,180,419,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/userdata?length=50,1254,0,0,,,,
1.76336E+12,32,/roller/roller-services/tagdata/weblog/user1/-452,200,OK,User1 2-81,text,TRUE,,232,526,98,198,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=tec,32,0,0,,,,
1.76336E+12,251,/roller/roller-ui/authoring/comments!query.rol-692,200,OK,User2 3-71,text,TRUE,,6183,1356,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,
1.76336E+12,6,/roller/roller-ui/authoring/comments!query.rol-692-0,302,Found,User2 3-71,,TRUE,,170,764,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/comments!query.rol,6,0,0,,,,
1.76336E+12,245,/roller/roller-ui/authoring/comments!query.rol-692-1,200,OK,User2 3-71,text,TRUE,,6013,592,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,245,0,0,,,,
1.76336E+12,372,/roller/roller-ui/authoring/entryAdd.rol-451,200,OK,User1 2-88,text,TRUE,,6183,977,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,
1.76336E+12,5,/roller/roller-ui/authoring/entryAdd.rol-451-0,302,Found,User1 2-88,,TRUE,,170,500,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=88,5,0,0,,,,
1.76336E+12,367,/roller/roller-ui/authoring/entryAdd.rol-451-1,200,OK,User1 2-88,text,TRUE,,6013,477,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,367,0,0,,,,
1.76336E+12,2005,/roller/roller-ui/logout.rol-512,200,OK,User1 2-34,text,TRUE,,6825,924,98,198,http://172.26.129.146:8080/roller/,75,0,1,,,,
1.76336E+12,75,/roller/roller-ui/logout.rol-512-0,302,Found,User1 2-34,text,TRUE,,293,472,98,198,http://172.26.129.146:8080/roller/roller-ui/logout.rol,75,0,1,,,,
1.76336E+12,1930,/roller/roller-ui/logout.rol-512-1,200,OK,User1 2-34,text,TRUE,,6532,452,98,198,http://172.26.129.146:8080/roller/,1930,0,0,,,,
1.76336E+12,9,/roller/roller-services/tagdata/weblog/user1/-452,200,OK,User1 2-88,text,TRUE,,232,526,98,198,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=tec,9,0,0,,,,
1.76336E+12,309,/roller/roller-ui/login-redirect.rol-413,200,OK,User1 2-74,text,TRUE,,6183,1005,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,
1.76336E+12,4,/roller/roller-ui/login-redirect.rol-413-0,302,Found,User1 2-74,,TRUE,,170,507,98,198,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,4,0,0,,,,
1.76336E+12,305,/roller/roller-ui/login-redirect.rol-413-1,200,OK,User1 2-74,text,TRUE,,6013,498,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,305,0,0,,,,
1.76336E+12,272,/roller/roller-ui/login-redirect.rol-413,200,OK,User1 2-68,text,TRUE,,6183,1005,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,
1.76336E+12,4,/roller/roller-ui/login-redirect.rol-413-0,302,Found,User1 2-68,,TRUE,,170,507,98,198,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,4,0,0,,,,
1.76336E+12,268,/roller/roller-ui/login-redirect.rol-413-1,200,OK,User1 2-68,text,TRUE,,6013,498,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,268,0,0,,,,
1.76336E+12,308,/roller/roller-ui/authoring/categoryEdit!save.rol-696,200,OK,User2 3-75,text,TRUE,,6183,1379,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,
1.76336E+12,5,/roller/roller-ui/authoring/categoryEdit!save.rol-696-0,302,Found,User2 3-75,,TRUE,,170,777,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/categoryEdit!save.rol,5,0,0,,,,
1.76336E+12,303,/roller/roller-ui/authoring/categoryEdit!save.rol-696-1,200,OK,User2 3-75,text,TRUE,,6013,602,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,303,0,0,,,,
1.76336E+12,43,/roller/roller-services/tagdata/weblog/user1/-453,200,OK,User1 2-81,text,TRUE,,239,533,98,198,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=technology,43,0,0,,,,
1.76336E+12,322,/roller/roller-ui/register!save.rol-412,200,OK,User1 2-54,text,TRUE,,3510,886,98,198,http://172.26.129.146:8080/roller/roller-ui/register!save.rol,322,0,0,,,,
1.76336E+12,29,/roller/roller-services/tagdata/weblog/user1/-453,200,OK,User1 2-88,text,TRUE,,239,533,98,198,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=technology,29,0,0,,,,
1.76336E+12,362,/roller/roller-ui/profile.rol-727,200,OK,User2 3-49,text,TRUE,,52401,491,100,198,http://172.26.129.146:8080/roller/roller-ui/profile.rol,331,0,0,,,,
1.76336E+12,326,/roller/roller-ui/createWeblog.rol-429,200,OK,User1 2-78,text,TRUE,,6183,985,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,
1.76336E+12,2,/roller/roller-ui/createWeblog.rol-429-0,302,Found,User1 2-78,,TRUE,,170,496,98,198,http://172.26.129.146:8080/roller/roller-ui/createWeblog.rol,2,0,0,,,,
1.76336E+12,324,/roller/roller-ui/createWeblog.rol-429-1,200,OK,User1 2-78,text,TRUE,,6013,489,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,324,0,0,,,,
1.76336E+12,231,/roller/roller-ui/authoring/stylesheetEdit.rol-502,200,OK,User1 2-90,text,TRUE,,6183,1063,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/authoring/stylesheetEdit.rol-502-0,302,Found,User1 2-90,,TRUE,,170,546,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/stylesheetEdit.rol?weblog=90,3,0,0,,,,
1.76336E+12,228,/roller/roller-ui/authoring/stylesheetEdit.rol-502-1,200,OK,User1 2-90,text,TRUE,,6013,517,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,228,0,0,,,,
1.76336E+12,6,/roller/roller-ui/jquery-ui-1.11.0/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png-503,200,OK,User1 2-90,bin,TRUE,,6052,544,98,198,http://172.26.129.146:8080/roller/roller-ui/jquery-ui-1.11.0/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png,6,0,0,,,,
1.76336E+12,536,/roller/-514,200,OK,User1 2-43,text,TRUE,,6451,452,98,198,http://172.26.129.146:8080/roller/,536,0,0,,,,
1.76336E+12,247,/roller/roller-ui/authoring/entries.rol-535,200,OK,User1 2-24,text,TRUE,,6183,1052,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/authoring/entries.rol-535-0,302,Found,User1 2-24,,TRUE,,170,537,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=24,3,0,0,,,,
1.76336E+12,243,/roller/roller-ui/authoring/entries.rol-535-1,200,OK,User1 2-24,text,TRUE,,6013,515,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,243,0,0,,,,
1.76336E+12,248,/roller/roller-ui/authoring/categoryEdit!save.rol-696,200,OK,User2 3-53,text,TRUE,,6183,1379,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,
1.76336E+12,4,/roller/roller-ui/authoring/categoryEdit!save.rol-696-0,302,Found,User2 3-53,,TRUE,,170,777,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/categoryEdit!save.rol,4,0,0,,,,
1.76336E+12,244,/roller/roller-ui/authoring/categoryEdit!save.rol-696-1,200,OK,User2 3-53,text,TRUE,,6013,602,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,243,0,0,,,,
1.76336E+12,230,/roller/roller-ui/authoring/entries.rol-535,200,OK,User1 2-47,text,TRUE,,6183,1052,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,2,0,0,,,,
1.76336E+12,2,/roller/roller-ui/authoring/entries.rol-535-0,302,Found,User1 2-47,,TRUE,,170,537,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=47,2,0,0,,,,
1.76336E+12,228,/roller/roller-ui/authoring/entries.rol-535-1,200,OK,User1 2-47,text,TRUE,,6013,515,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,228,0,0,,,,
1.76336E+12,253,/roller/roller-ui/login-redirect.rol-517,200,OK,User1 2-1,text,TRUE,,6183,951,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/login-redirect.rol-517-0,302,Found,User1 2-1,,TRUE,,170,480,98,198,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,3,0,0,,,,
1.76336E+12,249,/roller/roller-ui/login-redirect.rol-517-1,200,OK,User1 2-1,text,TRUE,,6013,471,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,249,0,0,,,,
1.76336E+12,252,/roller/roller-ui/createWeblog.rol-429,200,OK,User1 2-84,text,TRUE,,6183,985,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/createWeblog.rol-429-0,302,Found,User1 2-84,,TRUE,,170,496,98,198,http://172.26.129.146:8080/roller/roller-ui/createWeblog.rol,3,0,0,,,,
1.76336E+12,249,/roller/roller-ui/createWeblog.rol-429-1,200,OK,User1 2-84,text,TRUE,,6013,489,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,249,0,0,,,,
1.76336E+12,259,/roller/roller-ui/authoring/entries.rol-535,200,OK,User1 2-80,text,TRUE,,6183,1052,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,
1.76336E+12,4,/roller/roller-ui/authoring/entries.rol-535-0,302,Found,User1 2-80,,TRUE,,170,537,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=80,4,0,0,,,,
1.76336E+12,255,/roller/roller-ui/authoring/entries.rol-535-1,200,OK,User1 2-80,text,TRUE,,6013,515,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,255,0,0,,,,
1.76336E+12,260,/roller/roller-ui/authoring/comments!query.rol-692,200,OK,User2 3-70,text,TRUE,,6183,1356,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,
1.76336E+12,9,/roller/roller-ui/authoring/comments!query.rol-692-0,302,Found,User2 3-70,,TRUE,,170,764,100,198,http://172.26.129.146:8080/roller/roller-ui/authoring/comments!query.rol,9,0,0,,,,
1.76336E+12,251,/roller/roller-ui/authoring/comments!query.rol-692-1,200,OK,User2 3-70,text,TRUE,,6013,592,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,251,0,0,,,,
1.76336E+12,265,/roller/roller-ui/authoring/themedata-430,200,OK,User1 2-87,text,TRUE,,6183,856,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/authoring/themedata-430-0,302,Found,User1 2-87,,TRUE,,170,433,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,3,0,0,,,,
1.76336E+12,262,/roller/roller-ui/authoring/themedata-430-1,200,OK,User1 2-87,text,TRUE,,6013,423,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,262,0,0,,,,
1.76336E+12,232,/roller/roller-ui/createWeblog!save.rol-653,200,OK,User2 3-61,text,TRUE,,6183,1390,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,0,,,,
1.76336E+12,15,/roller/roller-ui/createWeblog!save.rol-653-0,302,Found,User2 3-61,,TRUE,,170,810,100,198,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,15,0,0,,,,
1.76336E+12,217,/roller/roller-ui/createWeblog!save.rol-653-1,200,OK,User2 3-61,text,TRUE,,6013,580,100,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,217,0,0,,,,
1.76336E+12,270,/roller/roller-ui/createWeblog.rol-429,200,OK,User1 2-4,text,TRUE,,6183,985,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/createWeblog.rol-429-0,302,Found,User1 2-4,,TRUE,,170,496,98,198,http://172.26.129.146:8080/roller/roller-ui/createWeblog.rol,3,0,0,,,,
1.76336E+12,267,/roller/roller-ui/createWeblog.rol-429-1,200,OK,User1 2-4,text,TRUE,,6013,489,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,267,0,0,,,,
1.76336E+12,278,/roller/roller-ui/authoring/entries.rol-535,200,OK,User1 2-55,text,TRUE,,6183,1052,98,198,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,
1.76336E+12,3,/roller/roller-ui/authoring/entries.rol-535-0,302,Found,User1 2-55,,TRUE,,170,537,98,198,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=55,3,0,0,,,,
